"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP"
"approximated_00781.owl_functional.owl","156.0","359","3.8053830227743273","157","3.175147377953342","0.47126436781609193","1363","18","0","0.4808362369337979","0.0","0.0","0","0","0","0","0","0","0","0","0.8076923076923077","0.5993031358885017","97","0.12933333333333333","225","0","0","206","1.0996168582375478","38","287","2.1494252873563218","43","561","2.0957854406130267","9","547","0.0","0","0","1.5977011494252873","9","417","50","0.4065","0","0.0000","7","0.0569","0","0.0000","0","0.0000","66","0.5366","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","1","0.0625","1.0"
"03b7d71f-8d52-4d70-8000-9209ef0958dc_LIQO_ver1.0.owl_functional.owl","147.0","1175","1.126808510638298","3","1.5841307762850094","0.0","151","0","16","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.9969040247678018","0","0.0","0","0","0","861","1.0","49","314","4.194267515923567","49","1317","1.414012738853503","3","444","0.0","0","0","1.0063694267515924","2","316","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl","4083.0","7267","3.047194465795542","18619","2.6506298170457403","0.6585011306126844","40099","9509","0","0.35156907538776","0.0","0.0","7674","15957","0","0","31","31","0","0","1.0","1.0","849","0.03305173823334761","146","0","0","634","1.3432755464627975","9290","24950","2.5403790244427693","9290","47185","3.1610315494777645","36","58713","0.0","0","0","2.002368902767309","36","37192","0","0.0000","0","0.0000","9290","0.7595","0","0.0000","0","0.0000","2941","0.2405","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","307","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","0","0","0","0","0","17","0.05537459283387622","1.0"
"approximated_94f200e5-39a6-41a2-a194-657d6a7bcaca_erimentv01.owl_functional.owl","29.0","181","1.1121951219512196","24","1.042701964331773","0.5581395348837209","23","24","0","0.8275862068965517","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","138","0.6744186046511628","5","29","4.441860465116279","138","191","2.0930232558139537","3","90","0.0","0","0","1.5348837209302326","2","66","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","24","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","24","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_8924d677-7a71-4600-82b3-22a3422d5a8d_foodCR.rdf_functional.owl","174.0","483","3.214402618657938","167","3.02685241002658","0.3871951219512195","1367","22","0","0.40782122905027934","0.0","0.0","0","0","0","0","0","0","0","0","0.8470948012232415","0.6787709497206704","97","0.11200923787528869","225","0","0","263","1.0914634146341464","38","358","2.0396341463414633","43","669","1.9146341463414633","9","628","0.0","0","0","1.5060975609756098","9","494","50","0.3937","0","0.0000","7","0.0551","0","0.0000","0","0.0000","70","0.5512","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","20","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","1","0.05","1.0"
"c669669d-7a04-410c-9474-1f6e46230556_BioLinks.owl_functional.owl","344.0","1266","1.8696682464454977","6","2.4236069112673406","0.0","1101","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","1175","1.043956043956044","19","95","26.0","142","2366","1.054945054945055","2","96","0.0","0","0","1.054945054945055","2","96","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_5abee09f-ccc4-4555-8628-878e575d68d9_erOntology.owl_functional.owl","81.0","203","1.9122137404580153","52","2.544650050612625","0.43902439024390244","251","47","0","0.46956521739130436","0.0","0.0","0","0","0","0","0","0","0","0","0.9590163934426229","0.9130434782608695","0","0.0","29","0","0","88","0.9349593495934959","39","115","2.048780487804878","67","252","1.853658536585366","3","228","0.0","0","0","1.4146341463414633","2","174","5","0.0926","0","0.0000","0","0.0000","0","0.0000","0","0.0000","49","0.9074","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","51","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","35","0","0","0","0","0","5","0.09803921568627451","1.0"
"approximated_4a32ee05-e47b-49d9-8bf8-4e71b31fd8fc_ter.rdfxml.owl_functional.owl","56.0","145","2.25","7","3.2551864364670218","0.22580645161290322","200","7","0","0.30434782608695654","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","111","0.7419354838709677","10","23","4.612903225806452","42","143","1.4193548387096775","3","44","0.0","0","0","1.1935483870967742","2","37","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_2f124dd5-9aae-427f-96fa-0464d5abcd5f_History.owl_functional.owl","160.0","584","1.388092613009923","349","2.0061255021912983","0.7357630979498861","382","323","0","0.921875","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","2","0.00375234521575985","4","0","0","145","0.8747152619589977","46","384","1.9407744874715263","323","852","2.5284738041002277","7","1110","0.0","0","0","1.7927107061503418","7","787","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","323","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","323","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","0","0","0","0.0","1.0"
"approximated_99bba4d3-6998-48b7-a1ed-a334016cdb7c_doc16.rdf_functional.owl","218.0","478","1.7573221757322175","226","2.0759719149884317","0.0","362","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","110","0.9809782608695652","9","361","1.6521739130434783","135","608","1.9782608695652173","14","728","0.0","0","0","1.611413043478261","13","593","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_0acdf7e5-cecf-4edd-941b-a63b60285b8d_EnergyFlux.owl_functional.owl","1191.0","4718","1.4265854123024186","923","2.4539985368469797","0.14872521246458922","2772","135","0","0.10276073619631902","0.0","0.0","262","347","0","0","3","3","0","0","0.9614621705865685","0.9445296523517382","143","0.022530329289428077","459","0","0","1237","1.108215297450425","57","3912","1.6008498583569406","89","5651","1.4260623229461757","9","5034","0.0","0","0","1.2611898016997167","9","4452","136","0.2590","0","0.0000","57","0.1086","0","0.0000","0","0.0000","332","0.6324","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","484","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","413","0","0","0","0","0","8","0.01652892561983471","1.0"
"approximated_5839eb82-206b-4404-915c-5eb82c2992f5_susalink.rdf_functional.owl","294.0","1472","1.4096858638743455","247","2.4150615189155795","0.053588516746411484","646","36","0","0.041396103896103896","0.0","0.0","4","0","0","0","2","0","0","0","1.0","1.0","29","0.014320987654320988","342","0","0","418","1.1789473684210525","72","1232","1.6516746411483254","72","1726","1.3023923444976075","4","1361","0.0","0","0","1.2354066985645933","4","1291","0","0.0000","0","0.0000","14","0.2500","0","0.0000","0","0.0000","42","0.7500","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","65","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","69","0","0","0","0","0","0","0.0","1.0"
"approximated_018bd856-d44d-4f37-9efe-7a987a39072b_COSMOtop799.owl_functional.owl","2935.0","8148","2.420730483644391","5018","3.032658392979853","0.22498118886380739","14431","519","0","0.12810878511361604","0.0","0.0","821","1466","0","0","5","5","0","0","0.9479493289853255","0.9478439792449455","791","0.03879352623835213","1482","0","0","1362","1.4018058690744921","260","11178","2.5540506646601453","1021","20366","2.5802608477552043","12","20575","0.0","0","0","1.629169801856032","10","12991","415","0.2313","0","0.0000","111","0.0619","0","0.0000","0","0.0000","1268","0.7068","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","630","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","252","0","0","0","0","0","24","0.0380952380952381","1.0"
"approximated_6347be6f-3e3f-4e67-9164-5bcbc935d5ed_mplegraph1.owl_functional.owl","71.0","275","2.5107142857142857","1","2.705643270380124","0.00546448087431694","425","1","0","0.00625","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","22","0","0","81","0.8743169398907104","55","160","1.355191256830601","55","248","1.005464480874317","3","184","0.0","0","0","1.0","2","183","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","4","0.25","1.0"
"approximated_ec538584-6161-4b45-9681-6cdd210213ff_biobridge.owl_functional.owl","34.0","196","1.5429864253393666","29","2.4744539321773753","0.2631578947368421","122","21","0","0.26881720430107525","0.0","0.0","0","0","0","0","0","0","0","0","0.9893617021276596","0.989247311827957","1","0.0034965034965034965","6","0","0","92","0.9789473684210527","12","93","2.8526315789473684","73","271","1.5578947368421052","4","148","0.0","0","0","1.2947368421052632","3","123","1","0.0400","0","0.0000","0","0.0000","0","0.0000","0","0.0000","24","0.9600","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","34","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","0","0","0","0","0","0","0.0","1.0"
"approximated_ontodt.ontology-of-general-purpose-datatypes.2.owl.xml_functional.owl","101.0","340","1.9655712050078247","231","2.185863493526863","0.673469387755102","617","0","0","0.6209677419354839","0.0","0.0","70","177","0","0","5","5","0","0","0.7340909090909091","0.5833333333333334","231","0.35106382978723405","320","0","0","189","0.8435374149659864","21","372","1.6802721088435375","60","741","2.195011337868481","15","968","0.0","0","0","1.5215419501133787","15","671","117","0.3939","0","0.0000","0","0.0000","0","0.0000","0","0.0000","180","0.6061","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","8","0","0","0","0","0","2","0.2222222222222222","1.0"
"approximated_258b5324-03ea-4d39-ad97-b42d7542178e_essionsadi.owl_functional.owl","159.0","376","1.8","13","2.8810299162244943","0.03389830508474576","310","4","0","0.022988505747126436","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","3","0.004511278195488722","270","0","0","185","0.9830508474576272","11","174","2.1864406779661016","45","387","1.1242937853107344","5","199","0.0","0","0","1.0677966101694916","4","189","0","0.0000","0","0.0000","3","0.5000","0","0.0000","0","0.0000","3","0.5000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","23","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","0","0","0","0","0","3","0.13043478260869565","1.0"
"approximated_96ee14f4-2089-4f32-95ca-fe1433707bd4_food_functional.owl","124.0","359","3.8053830227743273","157","3.175147377953342","0.47126436781609193","1363","18","0","0.4808362369337979","0.0","0.0","0","0","0","0","0","0","0","0","0.8076923076923077","0.5993031358885017","97","0.12933333333333333","225","0","0","206","1.0996168582375478","38","287","2.1494252873563218","43","561","2.0957854406130267","9","547","0.0","0","0","1.5977011494252873","9","417","50","0.4065","0","0.0000","7","0.0569","0","0.0000","0","0.0000","66","0.5366","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","1","0.0625","1.0"
"90cc715d-ed54-45f5-b266-2e806fb2b97a_amf.rdf_functional.owl","36.0","177","1.265536723163842","0","1.6059761307140321","0.0","47","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.0","0","0.0","0","0","0","124","0.0","0","0","1.0","18","28","0.9642857142857143","1","27","0.0","0","0","0.9642857142857143","1","27","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","25","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0","0","0","2","21","0","0.0","1.0"
"approximated_b7461126-8fac-4c8f-8cd8-01b11cee3fd3_graphexample1_functional.owl","64.0","264","2.5687732342007434","1","2.767641988354256","0.005847953216374269","424","1","0","0.006756756756756757","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","22","0","0","81","0.8654970760233918","55","148","1.3801169590643274","55","236","1.0058479532163742","3","172","0.0","0","0","1.0","2","171","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","17","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","4","0.23529411764705882","1.0"
"approximated_47e885bb-7e8b-4dfd-8cd6-42eb3c6f3629_phenEnergy.owl_functional.owl","1240.0","4894","1.4192598048241576","953","2.4512631110155834","0.1396146740564793","2837","136","0","0.09642857142857143","0.0","0.0","266","352","0","0","3","3","0","0","0.9640971488912354","0.9483333333333334","148","0.022571297849626352","462","0","0","1154","1.1084718923198733","59","4200","1.5471100554235946","92","5862","1.4064396938506203","9","5329","0.0","0","0","1.251253628925838","9","4741","136","0.2571","0","0.0000","59","0.1115","0","0.0000","0","0.0000","334","0.6314","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","488","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","417","0","0","0","0","0","8","0.01639344262295082","1.0"
"approximated_00319.owl_functional.owl","156.0","359","3.8053830227743273","157","3.175147377953342","0.47126436781609193","1363","18","0","0.4808362369337979","0.0","0.0","0","0","0","0","0","0","0","0","0.8076923076923077","0.5993031358885017","97","0.12933333333333333","225","0","0","206","1.0996168582375478","38","287","2.1494252873563218","43","561","2.0957854406130267","9","547","0.0","0","0","1.5977011494252873","9","417","50","0.4065","0","0.0000","7","0.0569","0","0.0000","0","0.0000","66","0.5366","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","1","0.0625","1.0"
"approximated_1f13ba60-f82f-4e8d-bb3f-be2db5f8b0e0_enceSystem.owl_functional.owl","1192.0","4676","1.4301137459032196","914","2.463753195060514","0.14301961899346033","2759","131","0","0.09969325153374232","0.0","0.0","236","316","0","0","5","5","0","0","0.9638794084186576","0.9468302658486708","147","0.02327053981320247","447","0","0","1191","1.112311629229457","58","3912","1.5902758032413988","89","5593","1.4191071936309354","9","4991","0.0","0","0","1.2595962468012512","9","4430","127","0.2525","0","0.0000","58","0.1153","0","0.0000","0","0.0000","318","0.6322","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","479","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","407","0","0","0","0","0","8","0.016701461377870562","1.0"
"approximated_9c27ad44-788a-46a9-b1cf-cccb4c51bc8a_centration.owl_functional.owl","552.0","2187","1.4106339468302658","628","2.4590088636473832","0.11845210004719207","1558","106","0","0.06408706166868199","0.0","0.0","12","22","0","0","3","3","0","0","0.9716713881019831","0.9669488109633212","6","0.00209570380719525","5","0","0","150","1.1708352996696556","63","2481","1.363850873053327","63","2890","1.4440773949976404","11","3060","0.0","0","0","1.2958942897593204","11","2746","60","0.2390","0","0.0000","63","0.2510","0","0.0000","0","0.0000","128","0.5100","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","176","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","135","0","0","0","0","0","7","0.03977272727272727","1.0"
"4061843a-3fd2-4186-b15e-6631ceab65b0_onto.rdf_functional.owl","25.0","163","0.950920245398773","0","1.5364098904006354","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","56","0.7878787878787878","7","26","2.4545454545454546","31","81","0.9696969696969697","1","32","0.0","0","0","0.9696969696969697","1","32","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_08dbaed9-263b-4b6d-9e81-e0a1297eed21_wines2.owl_functional.owl","31.0","227","1.1380753138075315","20","1.6732535749989725","0.1643835616438356","35","11","0","0.14285714285714285","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","161","0.5753424657534246","4","42","3.041095890410959","43","222","1.5205479452054795","4","111","0.0","0","0","1.2602739726027397","2","92","0","0.0000","0","0.0000","7","0.5833","0","0.0000","0","0.0000","5","0.4167","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"3dd59a1d-ab19-4817-a996-8beaf292e289_onto.rdf_functional.owl","34.0","196","0.9591836734693877","0","1.6215610456780083","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","56","0.8939393939393939","6","59","1.7272727272727273","31","114","0.9848484848484849","1","65","0.0","0","0","0.9848484848484849","1","65","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_87525e27-1cf5-4f43-856f-0275c21cf7bc_opendaprdf.xml_functional.owl","51.0","248","1.182456140350877","34","1.8726410510036868","0.4024390243902439","58","30","0","0.4657534246575342","0.0","0.0","0","0","0","0","0","0","0","0","0.9876543209876543","0.9863013698630136","1","0.0038910505836575876","0","0","0","155","0.8902439024390244","10","73","3.0609756097560976","128","251","1.8414634146341464","4","151","0.0","0","0","1.4024390243902438","3","115","1","0.0303","0","0.0000","0","0.0000","0","0.0000","0","0.0000","32","0.9697","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","48","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","0","0","0","0","0","5","0.10416666666666667","1.0"
"approximated_07950c24-0549-4376-a098-8e1102f9fa47_Statistics.owl_functional.owl","1203.0","5016","1.367086330935252","1101","2.3674774731027415","0.13223748773307165","2629","126","0","0.0934173365196611","0.0","0.0","291","403","0","0","5","5","0","0","0.9644171779141104","0.946122094286335","97","0.015137328339575531","95","0","0","1226","1.1292934249263984","63","4603","1.5610893032384692","88","6363","1.4175662414131502","9","5778","0.0","0","0","1.269872423945044","9","5176","145","0.2690","0","0.0000","63","0.1169","0","0.0000","0","0.0000","331","0.6141","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","258","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","212","0","0","0","0","0","5","0.01937984496124031","1.0"
"approximated_a0b72ed5-8dd8-4df6-95a5-272f4c232d90_TFL10niso.owl_functional.owl","40.0","218","1.6131687242798354","29","2.5228028919400516","0.27472527472527475","151","21","0","0.2777777777777778","0.0","0.0","0","0","0","0","0","0","0","0","0.9888888888888889","0.9888888888888889","0","0.0","6","0","0","110","0.989010989010989","12","90","3.2637362637362637","73","297","1.5934065934065933","4","145","0.0","0","0","1.3076923076923077","3","119","1","0.0400","0","0.0000","0","0.0000","0","0.0000","0","0.0000","24","0.9600","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","42","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","24","0","0","0","0","0","0","0.0","1.0"
"approximated_0ad76cf9-cc08-4d87-95e6-15c8404a039b_sistent001.rdf_functional.owl","166.0","359","3.8053830227743273","157","3.175147377953342","0.47126436781609193","1363","18","0","0.4808362369337979","0.0","0.0","0","0","0","0","0","0","0","0","0.8076923076923077","0.5993031358885017","97","0.12933333333333333","225","0","0","206","1.0996168582375478","38","287","2.1494252873563218","43","561","2.0957854406130267","9","547","0.0","0","0","1.5977011494252873","9","417","50","0.4065","0","0.0000","7","0.0569","0","0.0000","0","0.0000","66","0.5366","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","16","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","0","0","0","0","0","1","0.0625","1.0"
"337a232d-3f4f-470a-ada1-aec74f13a61f_oryRdfProperty_functional.owl","65.0","441","1.0136054421768708","0","1.3313381635014085","0.0","6","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","397","0.36363636363636365","2","4","14.818181818181818","127","163","1.0","2","11","0.0","0","0","0.9090909090909091","1","10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","0.4828","15","0.5172","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","24","6","0","0.0","1.0"
"approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl","1258.0","6970","1.0915351506456241","559","1.8533818674233478","0.0","638","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","634","1.0869633838383839","102","6887","1.1996527777777777","152","7601","1.0880681818181819","4","6894","0.0","0","0","1.0880681818181819","4","6894","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_e50ef71f-a04c-45c8-8b69-3f2eee983fcf_Assessment.owl_functional.owl","1181.0","4631","1.4299883313885648","919","2.4618596839777807","0.14257369614512472","2751","131","0","0.09903258655804481","0.0","0.0","236","316","0","0","5","5","0","0","0.9639920612418486","0.9473014256619144","146","0.023352527191298784","447","0","0","1135","1.1133786848072562","58","3928","1.5739795918367347","89","5553","1.4192176870748299","9","5007","0.0","0","0","1.260204081632653","9","4446","127","0.2525","0","0.0000","58","0.1153","0","0.0000","0","0.0000","318","0.6322","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","479","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","407","0","0","0","0","0","8","0.016701461377870562","1.0"
"approximated_31751ba0-6a59-4dee-9243-70a1ec90bf49_erFinalOWL.owl_functional.owl","55.0","206","1.5697211155378485","46","2.678645160229225","0.4810126582278481","161","38","0","0.5352112676056338","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","11","0","0","93","0.8987341772151899","10","71","2.670886075949367","38","211","2.050632911392405","3","162","0.0","0","0","1.5696202531645569","3","124","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","38","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","79","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","39","0","0","0","0","0","7","0.08860759493670886","1.0"
"approximated_3b49a314-d686-4591-b809-81cbe64b2c32_matrEnergy.owl_functional.owl","1238.0","4881","1.4162652834383105","947","2.4458161472838746","0.13476303944929838","2801","133","0","0.09383186472969755","0.0","0.0","241","323","0","0","5","5","0","0","0.9663665254237288","0.9504643962848297","151","0.02312404287901991","451","0","0","1137","1.1117288853587504","60","4199","1.5446121260259464","89","5834","1.4011119936457506","9","5292","0.0","0","0","1.2504633306857293","9","4723","127","0.2495","0","0.0000","60","0.1179","0","0.0000","0","0.0000","322","0.6326","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","484","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","411","0","0","0","0","0","8","0.01652892561983471","1.0"
