ontFilename;#Axioms;#LogicalAxioms;#TBoxAxioms;#ABoxAxioms;Ratio
/home/ktgroup/Desktop/isa/Datasets/356/approximated_678cf775-98d2-477a-96bb-e783ef1a60a4_a_20110128.owl_functional.owl_1_157_1905.owl;3003;2013;97.0;1905;19.63917525773196
/home/ktgroup/Desktop/isa/Datasets/356/4f456a4a-5838-4b84-88ef-06ca6b2d06a1_ntiWordNet.owl_functional.owl_1_57_954.owl;1798;1052;98.0;954;9.73469387755102
/home/ktgroup/Desktop/isa/Datasets/356/approximated_58454d3b-5616-4c00-9752-eb280af7fbf5_a_slovakia.owl_functional.owl_1_2713_21839.owl;30886;21866;27.0;21839;808.8518518518518
/home/ktgroup/Desktop/isa/Datasets/356/approximated_d5b7cf05-fab9-4dec-9a97-61cfba514a23_esg.owl_functional.owl_1_134_207.owl;526;252;41.0;207;5.048780487804878
/home/ktgroup/Desktop/isa/Datasets/356/cafebca9-cd6f-4dfb-a03b-cbd36bcf70fe_ology_v1.2.rdf_functional.owl_1_241_902.owl;1507;937;35.0;902;25.771428571428572
/home/ktgroup/Desktop/isa/Datasets/356/approximated_4feedaea-206c-425d-b934-3dc9d3307627_GeoSkills.owl_functional.owl_1_277_5900.owl;10225;6641;736.0;5900;8.016304347826088
/home/ktgroup/Desktop/isa/Datasets/356/353994c8-f9ad-4571-9d40-542a61426246__documentation_functional.owl_1_238_719.owl;1496;786;48.0;719;14.979166666666666
/home/ktgroup/Desktop/isa/Datasets/356/approximated_44c070f6-9795-4cd1-94fd-74d061816277_properties.owl_functional.owl_1_6_104.owl;226;114;10.0;104;10.4
/home/ktgroup/Desktop/isa/Datasets/356/approximated_59b2be8d-e0ea-4eb3-a8c9-c00f9f0d2faf_FN1.46.owl_functional.owl_1_29_619.owl;1404;730;106.0;619;5.839622641509434
/home/ktgroup/Desktop/isa/Datasets/356/86043b90-10b0-4778-aa3e-9489d6f1999d_tegoryOwlClass_functional.owl_1_4_207.owl;437;260;34.0;207;6.088235294117647
/home/ktgroup/Desktop/isa/Datasets/356/ad488721-c256-4349-870f-df3a06a04ffb_onto.rdf_functional.owl;178;144;22.0;122;5.545454545454546
/home/ktgroup/Desktop/isa/Datasets/356/approximated_5c85b04a-3db2-4612-b503-0d2417bbab87_lifecycle.owl_functional.owl_1_50_314.owl;519;315;1.0;314;314.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_7176f8d9-aa7d-46a0-b860-f053877b4115_Voigt.rdf_functional.owl_1_1_153.owl;366;181;28.0;153;5.464285714285714
/home/ktgroup/Desktop/isa/Datasets/356/approximated_bc4bdd0a-142e-4fec-b4ca-8221dee9ad87_NTNames.owl_functional.owl_1_28_477.owl;1080;546;67.0;477;7.119402985074627
/home/ktgroup/Desktop/isa/Datasets/356/efd20f6c-bf75-4329-ae3d-46719338ee19__v2.0_Lite.rdf_functional.owl_1_250_935.owl;1586;975;36.0;935;25.97222222222222
/home/ktgroup/Desktop/isa/Datasets/356/approximated_USDA_sr25_NF0_10.owl_functional.owl_1_347_1520.owl;3141;1545;25.0;1520;60.8
/home/ktgroup/Desktop/isa/Datasets/356/approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl_1_4_146.owl;367;194;29.0;146;5.0344827586206895
/home/ktgroup/Desktop/isa/Datasets/356/2b8224b9-d12b-484b-b8b3-d989d88d8c0c_rieGrundstoffe_functional.owl_1_1_268.owl;598;339;52.0;268;5.153846153846154
/home/ktgroup/Desktop/isa/Datasets/356/approximated_7c82e7e7-6276-4d11-8465-2a923fa59c68_ology_v3.1.rdf_functional.owl_1_121_181.owl;459;232;36.0;181;5.027777777777778
/home/ktgroup/Desktop/isa/Datasets/356/636b2d5e-c136-4af2-84d6-f0ccabe86bd2_EbGdrcN5Y29ycA_functional.owl_1_6_46.owl;113;55;9.0;46;5.111111111111111
/home/ktgroup/Desktop/isa/Datasets/356/approximated_12ef49dc-1f5f-4768-9442-7f738f366765_TRAIL.owl_functional.owl_1_184_694.owl;1460;801;101.0;694;6.871287128712871
/home/ktgroup/Desktop/isa/Datasets/356/42b54620-6ea6-4751-9938-5c4090770371_ifiedBases.owl_functional.owl_1_2_281.owl;541;336;54.0;281;5.203703703703703
/home/ktgroup/Desktop/isa/Datasets/356/e355c2e5-e6af-4a26-9899-b801aa765e86_tegoryMetawiki_functional.owl_1_369_2788.owl;4551;2848;41.0;2788;68.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_3ee1d65b-eae7-4045-9cb5-b5938783acf9_gy_clavius.owl_functional.owl_1_5_159.owl;358;214;23.0;159;6.913043478260869
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9121f541-8565-4262-9626-9b36228e2c42_semantics.owl_functional.owl_1_45_1426.owl;2454;1707;230.0;1426;6.2
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f6ebc09d-97f3-4343-9503-ddc45ba1b185_index.php_functional.owl_1_5_158.owl;364;206;29.0;158;5.448275862068965
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f5eb84e4-cfc1-472c-b327-4a89f39cb113_erenceList.owl_functional.owl_1_528_3406.owl;6033;3458;47.0;3406;72.46808510638297
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f0bb10fd-4c3e-46f3-9825-68e48260f421_a_20110202.owl_functional.owl_1_7714_46778.owl;67894;46887;98.0;46778;477.3265306122449
/home/ktgroup/Desktop/isa/Datasets/356/approximated_dea8a805-1870-4776-9d3c-6539e9863180_ssnenergy.owl_functional.owl_1_108_2928.owl;5577;3584;564.0;2928;5.191489361702128
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_146.owl;366;176;29.0;146;5.0344827586206895
/home/ktgroup/Desktop/isa/Datasets/356/92ec21ac-3051-4ac8-8837-9748de1e1f0e_onto.rdf_functional.owl_1_1_115.owl;202;137;22.0;115;5.2272727272727275
/home/ktgroup/Desktop/isa/Datasets/356/approximated_02b3268e-4776-4465-809a-0426d82d93d1_DP1.28.owl_functional.owl_1_77_93.owl;242;97;3.0;93;31.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00198.owl_functional.owl_1_7_51.owl;118;57;6.0;51;8.5
/home/ktgroup/Desktop/isa/Datasets/356/approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_697.owl;1117;821;124.0;697;5.620967741935484
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f32003be-efe2-4358-b1ee-8ee56c2f1608_a4Integrin.owl_functional.owl_1_171_1537.owl;2439;1644;101.0;1537;15.217821782178218
/home/ktgroup/Desktop/isa/Datasets/356/approximated_3ee1d65b-eae7-4045-9cb5-b5938783acf9_gy_clavius.owl_functional.owl_1_5_129.owl;319;184;23.0;129;5.608695652173913
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f8206324-8607-422b-9b57-c94839469762_DP1.25.owl_functional.owl;818;765;3.0;761;253.66666666666666
/home/ktgroup/Desktop/isa/Datasets/356/approximated_6a7bc509-ae87-4a44-bcf9-6abbcce71d34_a_20110127.owl_functional.owl_1_144_1784.owl;2841;1892;97.0;1784;18.391752577319586
/home/ktgroup/Desktop/isa/Datasets/356/approximated_987dc2ac-8fd8-4387-9524-5a2eb19a939c_OC4.owl_functional.owl_1_1194_7636.owl;19363;10370;1527.0;7636;5.000654878847413
/home/ktgroup/Desktop/isa/Datasets/356/approximated_d5b7cf05-fab9-4dec-9a97-61cfba514a23_esg.owl_functional.owl_1_134_877.owl;1849;922;41.0;877;21.390243902439025
/home/ktgroup/Desktop/isa/Datasets/356/2b8224b9-d12b-484b-b8b3-d989d88d8c0c_rieGrundstoffe_functional.owl_1_1_263.owl;590;334;52.0;263;5.0576923076923075
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0d5bcc5a-8863-4917-9ea3-c4b94cf0054b_face_water.owl_functional.owl_1_27_334.owl;497;356;22.0;334;15.181818181818182
/home/ktgroup/Desktop/isa/Datasets/356/approximated_ccddac71-490e-457e-80e1-ff9d2542b9c5_ontology.owl_functional.owl_1_275_5616.owl;9434;6248;627.0;5616;8.956937799043063
/home/ktgroup/Desktop/isa/Datasets/356/approximated_87127aa3-bdd6-4d4c-8350-f02fb0b2412c_esc.owl_functional.owl;1523;1290;198.0;1078;5.444444444444445
/home/ktgroup/Desktop/isa/Datasets/356/42b54620-6ea6-4751-9938-5c4090770371_ifiedBases.owl_functional.owl_1_2_279.owl;539;334;54.0;279;5.166666666666667
/home/ktgroup/Desktop/isa/Datasets/356/78fa8799-aa49-4285-8d99-8ce395224bb9_dublincore.owl_functional.owl_1_14_193.owl;532;286;35.0;193;5.514285714285714
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f9fca5ec-77a7-4dd6-a04f-f585ed3d61a7_Hedgehog.owl_functional.owl_1_48_663.owl;1186;772;103.0;663;6.436893203883495
/home/ktgroup/Desktop/isa/Datasets/356/approximated_adcb2ff8-0271-42aa-a4a6-92d7ead1a2f6_annotations.owl_functional.owl;1492;1294;184.0;1046;5.684782608695652
/home/ktgroup/Desktop/isa/Datasets/356/approximated_e9395a8b-50a5-4f78-bbc3-ec8a82c12c06_AMcalculus.owl_functional.owl;6704;6493;250.0;6243;24.972
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9c964061-f137-46c6-acb9-0ece380220f2_EventMatch.owl_functional.owl_1_7_143.owl;283;185;24.0;143;5.958333333333333
/home/ktgroup/Desktop/isa/Datasets/356/approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl_1_119_915.owl;1641;969;39.0;915;23.46153846153846
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00007.owl_functional.owl_1_25_713.owl;1247;825;107.0;713;6.663551401869159
/home/ktgroup/Desktop/isa/Datasets/356/approximated_06e042ed-6e64-4cad-9bcf-4653d5b467ba_geobase.owl_functional.owl;677;665;10.0;655;65.5
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00708.owl_functional.owl_1_658_5045.owl;7383;5268;219.0;5045;23.036529680365298
/home/ktgroup/Desktop/isa/Datasets/356/approximated_538cc295-6088-4d4e-8ed3-9234d341df41__WordNet30.owl_functional.owl_1_47602_333394.owl;666864;333430;36.0;333394;9260.944444444445
/home/ktgroup/Desktop/isa/Datasets/356/approximated_6df72770-9844-420a-9c37-5f14d3d7ae67_scienceOWLq.owl_functional.owl_1_35_1168.owl;2109;1400;232.0;1168;5.0344827586206895
/home/ktgroup/Desktop/isa/Datasets/356/approximated_ca2c6c28-0eba-4e46-a637-3aed8ccbd916_esg.owl_functional.owl_1_285_1746.owl;3631;1812;63.0;1746;27.714285714285715
/home/ktgroup/Desktop/isa/Datasets/356/approximated_058cece0-8d18-43ff-94f7-42c44c9ac3e1_esg.owl_functional.owl_1_375_2424.owl;5050;2564;109.0;2424;22.238532110091743
/home/ktgroup/Desktop/isa/Datasets/356/approximated_704ec241-bc3f-4020-a587-b87b46fcde06_MWBP.owl_functional.owl_1_17_162.owl;344;169;7.0;162;23.142857142857142
/home/ktgroup/Desktop/isa/Datasets/356/approximated_91b3741d-4a4a-4f61-b5d7-7b9224090412_DP1.23.owl_functional.owl_1_73_535.owl;1065;539;3.0;535;178.33333333333334
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f9fca5ec-77a7-4dd6-a04f-f585ed3d61a7_Hedgehog.owl_functional.owl_1_48_567.owl;1080;676;103.0;567;5.504854368932039
/home/ktgroup/Desktop/isa/Datasets/356/approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_175.owl;403;179;3.0;175;58.333333333333336
/home/ktgroup/Desktop/isa/Datasets/356/approximated_4b3e1426-4dad-42f7-b027-d23aefd71d0e_time.owl_functional.owl_1_4_96.owl;169;115;14.0;96;6.857142857142857
/home/ktgroup/Desktop/isa/Datasets/356/approximated_bc4bdd0a-142e-4fec-b4ca-8221dee9ad87_NTNames.owl_functional.owl;756;686;67.0;617;9.208955223880597
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00708.owl_functional.owl_1_658_1755.owl;3544;1978;219.0;1755;8.013698630136986
/home/ktgroup/Desktop/isa/Datasets/356/5853f952-6e48-489d-b379-41d059f14f83_difications.n3_functional.owl_1_121_1104.owl;1645;1154;50.0;1104;22.08
/home/ktgroup/Desktop/isa/Datasets/356/approximated_dff35d02-c1e3-4233-bcfd-e23cca20abae_FN1.49.owl_functional.owl_1_29_710.owl;1568;821;106.0;710;6.69811320754717
/home/ktgroup/Desktop/isa/Datasets/356/approximated_14871cac-cf5a-4afd-9f40-9f095253b688_esg.owl_functional.owl_1_397_811.owl;1858;896;82.0;811;9.890243902439025
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f09c2121-b962-4e52-ab8f-2d59ae286bd1_FN1.43.owl_functional.owl_1_29_612.owl;1378;722;105.0;612;5.828571428571428
/home/ktgroup/Desktop/isa/Datasets/356/approximated_33bc7729-a6f1-4f7b-b867-00de0d2c899f_a_20110204.owl_functional.owl_1_7857_55493.owl;77521;55602;98.0;55493;566.2551020408164
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00729.owl_functional.owl_1_310_856.owl;1753;969;109.0;856;7.853211009174312
/home/ktgroup/Desktop/isa/Datasets/356/approximated_4a32ee05-e47b-49d9-8bf8-4e71b31fd8fc_ter.rdfxml.owl_functional.owl_1_18_226.owl;379;249;23.0;226;9.826086956521738
/home/ktgroup/Desktop/isa/Datasets/356/859f46cb-84ec-4e25-8146-e97f25118e72_egoryNews_item_functional.owl_1_69_178.owl;441;232;35.0;178;5.085714285714285
/home/ktgroup/Desktop/isa/Datasets/356/d352b445-b288-4e43-93ab-1b849754785f_ogy_v1.2.3.rdf_functional.owl_1_176_1768.owl;2484;1803;35.0;1768;50.51428571428571
/home/ktgroup/Desktop/isa/Datasets/356/approximated_PREV_fhkb.owl_functional.owl_1_34_1311.owl;2337;1608;206.0;1311;6.364077669902913
/home/ktgroup/Desktop/isa/Datasets/356/approximated_eba921b0-589b-4d65-9f4b-30414792fc23_esg.owl_functional.owl_1_133_354.owl;828;402;44.0;354;8.045454545454545
/home/ktgroup/Desktop/isa/Datasets/356/a5fa762b-9cda-49df-be5b-2386ff07f807_onto.rdf_functional.owl_1_1_117.owl;228;139;22.0;117;5.318181818181818
/home/ktgroup/Desktop/isa/Datasets/356/approximated_a8074a0c-4f22-4f4d-b47d-17af99df9246_exporttest.owl_functional.owl_1_63_1145.owl;2085;1341;139.0;1145;8.237410071942445
/home/ktgroup/Desktop/isa/Datasets/356/approximated_b1bc193b-f522-4114-b680-2525cf97c795_GeoSkills.owl_functional.owl_1_247_5885.owl;10271;6671;781.0;5885;7.535211267605634
/home/ktgroup/Desktop/isa/Datasets/356/80bf8685-0e15-4780-8e61-7130e4e777c6_00Ontology.owl_functional.owl_1_886_1037.owl;2041;1067;30.0;1037;34.56666666666667
/home/ktgroup/Desktop/isa/Datasets/356/approximated_bcfe7bab-1eff-46af-8bde-76916ee9e109_pingChiang.owl_functional.owl_1_6_617.owl;1010;735;112.0;617;5.508928571428571
/home/ktgroup/Desktop/isa/Datasets/356/d352b445-b288-4e43-93ab-1b849754785f_ogy_v1.2.3.rdf_functional.owl_1_176_184.owl;420;219;35.0;184;5.257142857142857
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0662c159-e1c3-461f-9a62-cb423f76ee7a_ulusmerged.owl_functional.owl_1_9615_208566.owl;377051;235025;26329.0;208566;7.921531391241596
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c578193c-b98a-49d0-a436-258b161963ed_DP1.30.owl_functional.owl_1_81_342.owl;720;346;3.0;342;114.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c699a583-c2ee-465e-9be7-96bd167e8249_crime.owl_functional.owl;1777;1556;184.0;1274;6.923913043478261
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00779.owl_functional.owl_1_8519_35091.owl;61236;35303;203.0;35091;172.86206896551724
/home/ktgroup/Desktop/isa/Datasets/356/approximated_d9c28c57-f925-497d-a7d4-8f0b5a217a37_nica_ideal.owl_functional.owl_1_157_524.owl;1219;631;103.0;524;5.087378640776699
/home/ktgroup/Desktop/isa/Datasets/356/approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl_1_1_155.owl;354;203;29.0;155;5.344827586206897
/home/ktgroup/Desktop/isa/Datasets/356/approximated_85e17570-bc26-4b1b-8920-279c876cea1c_crimeX.owl_functional.owl_1_35_991.owl;1913;1273;184.0;991;5.385869565217392
/home/ktgroup/Desktop/isa/Datasets/356/43221dae-c7fb-4cb9-99a3-a1b286645dae_CategorySMWCon_functional.owl_1_21_243.owl;512;301;39.0;243;6.230769230769231
/home/ktgroup/Desktop/isa/Datasets/356/approximated_1c7b4176-1a6f-4e95-8de9-ae398898b553_ESG_test_4.owl_functional.owl_1_74_346.owl;785;388;38.0;346;9.105263157894736
/home/ktgroup/Desktop/isa/Datasets/356/approximated_ba6cd3a7-6967-4412-b4d0-417415236a8c_IDSW.owl_functional.owl_1_3_279.owl;490;348;51.0;279;5.470588235294118
/home/ktgroup/Desktop/isa/Datasets/356/approximated_5139a41a-b1a1-46ef-a8e7-810634d5c2bf_extractfns.owl_functional.owl_1_433_546.owl;1128;567;21.0;546;26.0
/home/ktgroup/Desktop/isa/Datasets/356/8853fd0d-e8a1-4973-a1ae-42437e3f18ac_lackPepper.owl_functional.owl_1_2_136.owl;213;165;25.0;136;5.44
/home/ktgroup/Desktop/isa/Datasets/356/636b2d5e-c136-4af2-84d6-f0ccabe86bd2_EbGdrcN5Y29ycA_functional.owl_1_6_100.owl;218;109;9.0;100;11.11111111111111
/home/ktgroup/Desktop/isa/Datasets/356/approximated_49213f67-21fd-45fb-80ef-5b213ff4a71a_13complete.rdf_functional.owl_1_66_69.owl;176;84;13.0;69;5.3076923076923075
/home/ktgroup/Desktop/isa/Datasets/356/approximated_b2cd94ea-1119-4fff-b999-893be5729043_FN1.51.owl_functional.owl_1_29_713.owl;1567;824;106.0;713;6.726415094339623
/home/ktgroup/Desktop/isa/Datasets/356/approximated_6b102094-efed-4d26-8733-fafde02c9597_CategoryPlugin_functional.owl_1_15_190.owl;466;246;37.0;190;5.135135135135135
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f09c2121-b962-4e52-ab8f-2d59ae286bd1_FN1.43.owl_functional.owl_1_29_641.owl;1432;751;105.0;641;6.104761904761904
/home/ktgroup/Desktop/isa/Datasets/356/13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_136.owl;247;158;22.0;136;6.181818181818182
/home/ktgroup/Desktop/isa/Datasets/356/approximated_ced7b027-ea39-48a0-92b0-809446fc721f_region_functional.owl_1_77_320.owl;715;354;32.0;320;10.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_59e18278-6186-4b6c-a352-462483b99895_TFCtry.owl_functional.owl;3170;3076;89.0;2974;33.41573033707865
/home/ktgroup/Desktop/isa/Datasets/356/approximated_72ebc752-8159-4388-9a00-31e93eee3a19_vatheAwong.owl_functional.owl_1_10_589.owl;970;700;105.0;589;5.609523809523809
/home/ktgroup/Desktop/isa/Datasets/356/approximated_5139a41a-b1a1-46ef-a8e7-810634d5c2bf_extractfns.owl_functional.owl;4489;4464;21.0;4443;211.57142857142858
/home/ktgroup/Desktop/isa/Datasets/356/aabf4d5f-4834-4bcf-b163-89e5a10af317_blinCore3b.owl_functional.owl_1_9_233.owl;485;296;30.0;233;7.766666666666667
/home/ktgroup/Desktop/isa/Datasets/356/f421198a-9aa0-46a6-a550-bf0aea21e5f3_fred.ttl_functional.owl_1_1_260.owl;559;311;51.0;260;5.098039215686274
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9ab09734-015e-49fb-9055-10aea827e1d2_a_20110131.owl_functional.owl_1_258_1267.owl;2426;1376;98.0;1267;12.928571428571429
/home/ktgroup/Desktop/isa/Datasets/356/approximated_9acffa11-126e-40b8-ad76-c0c279db8631_OS3.owl_functional.owl_1_1361_13816.owl;27782;17241;2218.0;13816;6.229035166816952
/home/ktgroup/Desktop/isa/Datasets/356/approximated_b9dda14f-dcc5-4ef6-b004-5319e4384809_Manifest.rdf_functional.owl_1_63_379.owl;791;392;12.0;379;31.583333333333332
/home/ktgroup/Desktop/isa/Datasets/356/71278021-2b7a-406d-9486-73f0367f4517_ha_1_final.rdf_functional.owl_1_107_39.owl;93;45;6.0;39;6.5
/home/ktgroup/Desktop/isa/Datasets/356/approximated_sse.surgical-secondary-events.2.owl.xml_functional.owl_1_111_1879.owl;3645;2139;242.0;1879;7.764462809917355
/home/ktgroup/Desktop/isa/Datasets/356/approximated_850a3d66-6b2e-4093-ae2f-1670a7aa88e5_wines.owl_functional.owl;321;257;42.0;215;5.119047619047619
/home/ktgroup/Desktop/isa/Datasets/356/approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_661.owl;1461;769;103.0;661;6.41747572815534
/home/ktgroup/Desktop/isa/Datasets/356/1b99efff-7fdf-4fb3-8b01-9d8ab2efc8f1_3702.rdf_functional.owl_1_44_144.owl;294;145;1.0;144;144.0
/home/ktgroup/Desktop/isa/Datasets/356/dde3b23b-5c7d-4490-8f3f-22c73405841f_onto.rdf_functional.owl_1_1_113.owl;221;135;22.0;113;5.136363636363637
/home/ktgroup/Desktop/isa/Datasets/356/0dbc4292-8aa9-44dc-a029-e7b1449f0e9d_OS4.owl_functional.owl_1_4162_23038.owl;27168;23482;444.0;23038;51.887387387387385
/home/ktgroup/Desktop/isa/Datasets/356/approximated_68ed0453-17f1-4e0d-838f-d370fa65437f_oda2.owl_functional.owl_1_84_1006.owl;1645;1141;99.0;1006;10.16161616161616
/home/ktgroup/Desktop/isa/Datasets/356/approximated_f7136359-42c0-4dff-9ab9-765fc3485371_ATC.owl_functional.owl;925;831;76.0;751;9.881578947368421
/home/ktgroup/Desktop/isa/Datasets/356/approximated_11a6ae08-af8c-4b71-b899-4bc1ab375bb8_IL2.owl_functional.owl_1_351_2960.owl;4391;3066;100.0;2960;29.6
/home/ktgroup/Desktop/isa/Datasets/356/approximated_12ef49dc-1f5f-4768-9442-7f738f366765_TRAIL.owl_functional.owl_1_184_878.owl;1707;985;101.0;878;8.693069306930694
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0eeff220-b6f6-4675-86ae-a648b1ffd9fa_Categories.owl_functional.owl_1_58_534.owl;932;564;24.0;534;22.25
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0662c159-e1c3-461f-9a62-cb423f76ee7a_ulusmerged.owl_functional.owl_1_9615_150876.owl;303923;177335;26329.0;150876;5.7304113335105775
/home/ktgroup/Desktop/isa/Datasets/356/approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl_1_1361_23343.owl;39901;26768;2218.0;23343;10.524346257889992
/home/ktgroup/Desktop/isa/Datasets/356/approximated_7bb9b1d8-b62f-4d19-bf1c-48235bb2df99_pulsbridge.owl_functional.owl;8170;7839;514.0;7312;14.22568093385214
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00708.owl_functional.owl_1_658_4387.owl;6691;4610;219.0;4387;20.031963470319635
/home/ktgroup/Desktop/isa/Datasets/356/approximated_14871cac-cf5a-4afd-9f40-9f095253b688_esg.owl_functional.owl_1_397_1208.owl;2601;1293;82.0;1208;14.731707317073171
/home/ktgroup/Desktop/isa/Datasets/356/d352b445-b288-4e43-93ab-1b849754785f_ogy_v1.2.3.rdf_functional.owl;2008;1979;35.0;1944;55.542857142857144
/home/ktgroup/Desktop/isa/Datasets/356/approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl_1_259_13874.owl;26948;16234;2360.0;13874;5.878813559322034
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c9411cad-c6ba-4c1f-9f18-c6409e3b7505_esg2.owl_functional.owl_1_285_1445.owl;3035;1510;61.0;1445;23.688524590163933
/home/ktgroup/Desktop/isa/Datasets/356/approximated_OLD_fhkb.owl_functional.owl_1_58_1259.owl;2186;1508;159.0;1259;7.918238993710692
/home/ktgroup/Desktop/isa/Datasets/356/6dc86090-12ad-480e-9e13-eb603c38694d_ology_v2.1.rdf_functional.owl_1_252_677.owl;1203;715;33.0;677;20.515151515151516
/home/ktgroup/Desktop/isa/Datasets/356/de9ebc99-2b9f-49dc-b83c-bf592c287d4b_onto.rdf_functional.owl_1_1_112.owl;229;134;22.0;112;5.090909090909091
/home/ktgroup/Desktop/isa/Datasets/356/approximated_1bb9860d-1c07-4192-8d14-16f5ab4b14e6_mirador.owl_functional.owl_1_78_2824.owl;4501;3279;455.0;2824;6.206593406593407
/home/ktgroup/Desktop/isa/Datasets/356/approximated_4fe641af-4c48-4833-a5a3-c86cdb56a5a4_ogy_v2.2.1.rdf_functional.owl_1_121_625.owl;1187;663;27.0;625;23.14814814814815
/home/ktgroup/Desktop/isa/Datasets/356/approximated_c75294d8-3b15-47c0-a511-032915e97e8d_antic_free.rdf_functional.owl_1_5_254.owl;594;305;49.0;254;5.183673469387755
/home/ktgroup/Desktop/isa/Datasets/356/approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_212307.owl;386668;245388;32951.0;212307;6.4431125003793515
/home/ktgroup/Desktop/isa/Datasets/356/approximated_8b5204a4-bc77-4f1e-962f-3b53269adda5_FN1.42.owl_functional.owl_1_29_516.owl;1200;624;103.0;516;5.009708737864078
/home/ktgroup/Desktop/isa/Datasets/356/approximated_00032029-378f-4e16-83de-4c46f097ff97_BCR.owl_functional.owl_1_654_1817.owl;3539;1923;100.0;1817;18.17
/home/ktgroup/Desktop/isa/Datasets/356/approximated_0b03b4dc-1181-4086-94f4-63cf1d303d8c_oloss_vs03.owl_functional.owl_1_201_2547.owl;4313;2794;187.0;2547;13.620320855614974
/home/ktgroup/Desktop/isa/Datasets/356/approximated_644356e7-d943-407a-8f82-dc36816cd023_DP1.26.owl_functional.owl_1_75_617.owl;1213;621;3.0;617;205.66666666666666
/home/ktgroup/Desktop/isa/Datasets/356/approximated_12240bc8-a0c7-48b0-8164-c905cf55c21e_ingAstrova.owl_functional.owl_1_11_574.owl;953;683;103.0;574;5.572815533980583
/home/ktgroup/Desktop/isa/Datasets/356/approximated_ce84853d-02a9-426d-a0a9-67431813c944_9noclosure.owl_functional.owl_1_4183_20995.owl;27021;21010;15.0;20995;1399.6666666666667
/home/ktgroup/Desktop/isa/Datasets/356/5919d425-0843-405a-80cf-9b748367ed16_Company.owl_functional.owl_1_4_149.owl;280;178;22.0;149;6.7727272727272725
/home/ktgroup/Desktop/isa/Datasets/356/approximated_e832f5d2-5523-486a-ba06-ea4b1726d2a9_toplankton.owl_functional.owl_1_51_298.owl;634;315;17.0;298;17.529411764705884
/home/ktgroup/Desktop/isa/Datasets/356/approximated_8c700ad1-ef83-4d37-8e4b-350c71e923f5_iensmerged.owl_functional.owl_1_9509_240834.owl;421011;273915;32951.0;240834;7.3088525386179475
/home/ktgroup/Desktop/isa/Datasets/356/71278021-2b7a-406d-9486-73f0367f4517_ha_1_final.rdf_functional.owl_1_107_1002.owl;2019;1008;6.0;1002;167.0
/home/ktgroup/Desktop/isa/Datasets/356/approximated_bcfe7bab-1eff-46af-8bde-76916ee9e109_pingChiang.owl_functional.owl_1_6_599.owl;992;717;112.0;599;5.348214285714286
/home/ktgroup/Desktop/isa/Datasets/356/approximated_d9c28c57-f925-497d-a7d4-8f0b5a217a37_nica_ideal.owl_functional.owl_1_157_995.owl;1867;1102;103.0;995;9.660194174757281
