"Ontology","SIZE (KB)","SOV","ENR","TIP","EOG","RCH","CYC","GCI","HGCI","ESUB","DSUB","CSUB","SUPECHN","SUBECHN","SUBCCHN","SUPDCHN","DSUPECHN","DSUBECHN","DSUBCCHN","DSUPDCHN","ELCLSPRT","ELAXPRT","HLC","RHLC","IHR","IIR","ITR","IND","aNOC","mNOC","tNOC","aCID","mCID","tCID","aCOD","mCOD","tCOD","aDIT","mDIT","tDIT","aNOP","mNOP","tNOP","ENUM","ENUMP","NEG","NEGP","CONJ","CONJP","DISJ","DISJP","UF","UFP","EF","EFP","VALUE","VALUEP","SELF","SELFP","MNCAR","MNCARP","MXCAR","MXCARP","CAR","CARP","OBP","OBPP","DTP","DTPP","FUN","FUNP","SYM","SYMP","TRN","TRNP","IFUN","IFUNP","ASYM","ASYMP","REFLE","REFLEP","IRREF","IRREFP","SUBP","EQVP","DISP","INV","DOMN","RANG","CHN","CHNP","ELPROP"
"efd20f6c-bf75-4329-ae3d-46719338ee19__v2.0_Lite.rdf_functional.owl_1_250_1935.owl","286.0","1619","1.2223594811612106","0","1.774380933045764","0.0","360","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","721","0.5","3","6","47.25","463","567","0.9166666666666666","1","11","0.0","0","0","0.9166666666666666","1","11","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","15","0.6818","7","0.3182","0","0.0000","0","0.0000","1","0.0455","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","16","13","0","0.0","1.0"
"06d27a7f-d087-46e4-9340-95ac4d8848b3_onto.rdf_functional.owl","24.0","158","0.9493670886075949","0","1.425667714701903","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","56","0.7586206896551724","17","22","2.6551724137931036","31","77","0.9655172413793104","1","28","0.0","0","0","0.9655172413793104","1","28","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_edbbd162-3ec2-4c98-b42d-38c0687ab9a6__instances.owl_functional.owl_1_143_2662.owl","757.0","2375","1.3228247162673392","4","1.9848246378027137","0.008368200836820083","768","4","0","0.008438818565400843","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","1897","0.9916317991631799","463","474","4.010460251046025","485","1917","1.0146443514644352","3","485","0.0","0","0","1.006276150627615","2","481","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_c1b60570-8933-4211-b98e-fecce81558ee_Manifest.rdf_functional.owl","115.0","802","1.0049566294919454","4","0.2756933025003965","0.23809523809523808","4","1","0","0.3333333333333333","0.0","0.0","0","0","0","0","0","0","0","0","0.9","0.75","0","0.0","0","0","0","781","0.5714285714285714","3","12","37.904761904761905","438","796","1.380952380952381","3","29","0.0","0","0","1.1428571428571428","2","24","2","0.4000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","3","0.6000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0","0","0","0","0","0","0.0","1.0"
"approximated_083954f3-e343-4b40-9b8b-48559470ee53_DP1.29.owl_functional.owl_1_80_655.owl","158.0","627","1.1307814992025518","0","1.2652061444508131","0.0","82","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","571","0.05555555555555555","2","3","12.185185185185185","110","658","1.037037037037037","2","56","0.0","0","0","0.9814814814814815","1","53","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0","0","0","0","0","0","0.0","1.0"
"approximated_c5fa1600-3560-45ee-ab0a-e25da51dd5b6__Ontologie.owl_functional.owl","2039.0","3494","3.3435985172512117","13","2.946752309207357","0.08843537414965986","10377","13","0","0.09558823529411764","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","3347","0.9251700680272109","26","136","24.027210884353742","1089","3532","1.1700680272108843","3","172","0.0","0","0","1.0816326530612246","2","159","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","13","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","13","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_0cc8f9f6-a79e-4f9a-bf19-c82abb22119b_ESG_test_3.owl_functional.owl_1_76_450.owl","155.0","492","1.0352250489236792","18","0.7307836977183169","0.42857142857142855","18","18","0","0.6206896551724138","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","449","0.6904761904761905","13","29","11.380952380952381","419","478","1.8333333333333333","3","77","0.0","0","0","1.4047619047619047","2","59","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","18","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","20","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1","0","0","0","0","0","1","0.05","1.0"
"approximated_45646e5a-0d5e-4cf2-a4e1-11c272d9339c_a_20110201.owl_functional.owl_1_7524_15541.owl","9393.0","13001","1.2083715947352311","65","1.551943568798877","0.616822429906542","2739","44","0","0.7142857142857143","0.0","0.0","25","17","0","0","3","3","0","0","0.9433962264150944","0.8775510204081632","2","1.2779552715654952E-4","16","0","0","12901","0.9158878504672897","10","98","41.93457943925234","1940","4487","2.2149532710280373","4","237","0.0","0","0","1.5981308411214954","4","171","6","0.0909","0","0.0000","0","0.0000","0","0.0000","0","0.0000","60","0.9091","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","60","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","11","0","0","0","0","0","2","0.03333333333333333","1.0"
"approximated_a8cb3afb-aba4-4dd3-80fb-eb601633f567__promoters.rdf_functional.owl_1_255_2270.owl","511.0","1302","2.0761689291101058","30","2.65947011083178","0.05581395348837209","1429","25","0","0.06218905472636816","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","874","0.9348837209302325","51","402","5.8023255813953485","265","2495","1.1232558139534883","4","483","0.0","0","0","1.0674418604651164","3","459","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","24","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","22","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_a7834ac8-0f82-47bd-a3f3-fe147d36ff47_family.rdf.owl_functional.owl_1_65_821.owl","260.0","607","1.753501400560224","83","2.7749844547206135","0.5808823529411765","590","61","0","0.6058394160583942","0.0","0.0","84","51","0","0","3","3","0","0","0.9925925925925926","0.9927007299270073","15","0.014381591562799617","182","0","0","474","1.0073529411764706","65","137","1.5955882352941178","75","217","2.1838235294117645","4","297","0.0","0","0","1.6029411764705883","4","218","1","0.0127","0","0.0000","0","0.0000","0","0.0000","0","0.0000","78","0.9873","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","104","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0","0","0","0","0","49","0.47115384615384615","1.0"
"90cc715d-ed54-45f5-b266-2e806fb2b97a_amf.rdf_functional.owl_1_5_142.owl","43.0","161","1.204968944099379","0","1.5988424900679625","0.0","33","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","0.0","0","0.0","0","0","0","108","0.0","0","0","0.8928571428571429","18","25","0.9642857142857143","1","27","0.0","0","0","0.9642857142857143","1","27","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","25","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0","0","0","2","21","0","0.0","1.0"
"approximated_50261e1a-1d2d-4997-9d9e-4f40bf0e34ad_etourism.owl_functional.owl_1_1_375.owl","115.0","282","1.7492795389048992","64","2.46083946560191","0.7558139534883721","266","64","0","0.8783783783783784","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","172","0.8604651162790697","16","74","3.558139534883721","64","306","2.488372093023256","3","214","0.0","0","0","1.7325581395348837","2","149","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","65","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","89","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","18","0","0","0","0","0","0","0.0","1.0"
"approximated_6df72770-9844-420a-9c37-5f14d3d7ae67_scienceOWLq.owl_functional.owl_1_35_1203.owl","352.0","713","2.0281517747858016","123","3.106172440057829","0.45614035087719296","864","88","0","0.5560344827586207","0.0","0.0","40","33","0","0","4","4","0","0","1.0","1.0","0","0.0","0","0","0","477","1.0175438596491229","17","232","3.1228070175438596","90","712","1.9912280701754386","8","454","0.0","0","0","1.5350877192982457","8","350","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","104","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","112","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_fc3b7caf-04e4-4f13-9fe0-b8a8dd3a7241_itical.rdf.owl_functional.owl_1_90_525.owl","177.0","446","1.2829373650107991","23","1.9753966882364287","0.5666666666666667","253","17","0","0.696969696969697","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","407","1.1","13","33","9.833333333333334","128","295","2.3","3","69","0.0","0","0","1.7333333333333334","2","52","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","17","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","26","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_b4884d02-8b09-4c5c-928b-4712d54dd237_newsiso8851.owl_functional.owl_1_43_858.owl","252.0","455","2.3159784560143626","101","3.1958941945830674","0.5705882352941176","745","96","0","0.5672514619883041","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","107","0","0","270","1.0058823529411764","23","171","2.664705882352941","96","453","2.1588235294117646","3","367","0.0","0","0","1.588235294117647","2","270","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","97","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","117","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","60","0","0","0","0","0","5","0.042735042735042736","1.0"
"86043b90-10b0-4778-aa3e-9489d6f1999d_tegoryOwlClass_functional.owl_1_4_179.owl","53.0","173","1.3757225433526012","0","2.0650587655797255","0.0","65","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","129","0.36363636363636365","2","4","13.363636363636363","98","147","1.0909090909090908","3","12","0.0","0","0","0.9090909090909091","1","10","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","14","0.4828","15","0.5172","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","0","0","0","24","6","0","0.0","1.0"
"5919d425-0843-405a-80cf-9b748367ed16_Company.owl_functional.owl_1_4_125.owl","30.0","90","1.7872340425531914","6","2.3914405591728296","0.3076923076923077","76","0","0","1.0","0.0","0.0","2","4","0","0","2","2","0","0","1.0","1.0","8","0.05194805194805195","8","0","0","71","0.6153846153846154","2","8","2.1538461538461537","7","28","1.6923076923076923","4","22","0.0","0","0","1.3846153846153846","4","18","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","10","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","7","0","0","0","7","7","0","0.0","1.0"
"approximated_d9c28c57-f925-497d-a7d4-8f0b5a217a37_nica_ideal.owl_functional.owl_1_157_1780.owl","343.0","850","2.2223502304147464","15","2.5445162791311646","0.1651376146788991","1063","13","0","0.10679611650485436","0.0","0.038834951456310676","0","0","0","0","0","0","0","0","0.9629629629629629","0.9611650485436893","2","0.0010598834128245894","780","0","0","750","0.944954128440367","62","103","9.082568807339449","256","990","1.3302752293577982","4","145","0.0","0","0","1.128440366972477","3","123","4","0.2222","0","0.0000","4","0.2222","0","0.0000","0","0.0000","10","0.5556","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","9","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","0","0","0","0.0","1.0"
"5385c20a-b696-43db-b6dd-3c548f7ae2ba_onto.rdf_functional.owl","24.0","158","0.9493670886075949","0","1.425667714701903","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","56","0.7586206896551724","17","22","2.6551724137931036","31","77","0.9655172413793104","1","28","0.0","0","0","0.9655172413793104","1","28","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"iceci.international-classification-of--external-causes-of-injuries.6.owl.xml_functional.owl_1_20_11256.owl","1988.0","6582","2.0499848070495292","0","2.2644973514892057","0.0","6939","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","0","0.9986553115194979","34","2228","2.0950246526221425","2205","4674","6.044822949350067","12","13486","0.0","0","0","0.9995517705064993","1","2230","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0.2857","5","0.7143","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","7","0","0","0.0","1.0"
"approximated_f3a57be5-40a5-41b6-ac20-b5a80e1df045_qurec20.owl_functional.owl_1_248_1882.owl","494.0","1531","1.4206092028515878","6","2.205122374816304","0.041237113402061855","649","0","0","0.04332129963898917","0.0","0.0","2","4","0","0","2","2","0","0","1.0","1.0","1","4.6274872744099955E-4","0","0","0","1232","0.9518900343642611","130","277","3.4192439862542954","134","995","1.0584192439862543","2","308","0.0","0","0","1.0171821305841924","2","296","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","12","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","20","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2","0","0","0","0","0","0","0.0","1.0"
"5385c20a-b696-43db-b6dd-3c548f7ae2ba_onto.rdf_functional.owl_1_1_114.owl","33.0","152","0.9342105263157895","0","1.5214607709711223","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","56","0.7586206896551724","17","22","2.586206896551724","29","75","0.9655172413793104","1","28","0.0","0","0","0.9655172413793104","1","28","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"78fa8799-aa49-4285-8d99-8ce395224bb9_dublincore.owl_functional.owl_1_14_221.owl","70.0","204","1.6225490196078431","0","2.389009493117261","0.0","127","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","65","0","0","116","0.3076923076923077","3","8","6.846153846153846","136","178","2.076923076923077","4","54","0.0","0","0","0.9615384615384616","1","25","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","57","0.9661","2","0.0339","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","58","0","0","0","5","22","0","0.0","1.0"
"approximated_c94dceec-e4b2-444a-a2ca-af0cddd0391f_ed_vehicle.owl_functional.owl_1_37_1541.owl","374.0","806","2.289890377588307","15","2.8352430142110077","0.04838709677419355","1059","11","0","0.048859934853420196","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","500","0.9903225806451613","73","307","6.009677419354839","156","1863","1.0935483870967742","3","339","0.0","0","0","1.0451612903225806","2","324","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","15","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","11","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_987dc2ac-8fd8-4387-9524-5a2eb19a939c_OC4.owl_functional.owl_1_1194_8830.owl","2800.0","9647","1.3215212527964206","1527","1.9221329705163879","0.9100119189511323","3629","1527","0","1.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","909","0","0","7305","0.9100119189511323","81","1527","3.2514898688915377","1528","5456","2.81942789034565","3","4731","0.0","0","0","1.9094159713945174","2","3204","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1527","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","2192","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","1207","0","0","0","0","0","0","0.0","1.0"
"approximated_00079.owl_functional.owl_1_27_253.owl","60.0","133","2.122448979591837","11","3.145773042242708","0.4","165","8","0","0.5","0.0","0.0","0","0","0","0","0","0","0","0","0.9117647058823529","0.8636363636363636","0","0.0","0","0","0","104","0.6285714285714286","7","22","3.057142857142857","44","107","1.6857142857142857","4","59","0.0","0","0","1.2857142857142858","4","45","3","0.2143","0","0.0000","0","0.0000","0","0.0000","0","0.0000","11","0.7857","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","8","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_418af78f-0086-4188-aed4-91fd4245421d_esg.owl_functional.owl","252.0","1281","1.2063375092114959","76","1.3944125910722092","0.4550898203592814","296","76","0","0.5757575757575758","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","68","0","0","1084","0.7904191616766467","22","132","7.736526946107785","423","1292","1.904191616766467","3","318","0.0","0","0","1.4491017964071857","2","242","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","76","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","106","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","43","0","0","0","0","0","0","0.0","1.0"
"de9ebc99-2b9f-49dc-b83c-bf592c287d4b_onto.rdf_functional.owl_1_1_113.owl","33.0","159","0.9308176100628931","0","1.4964541194939385","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","56","0.6111111111111112","17","22","2.0277777777777777","27","73","0.9722222222222222","1","35","0.0","0","0","0.9722222222222222","1","35","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_ab8734cc-3503-4967-8af0-7feda2265c1f_question.owl_functional.owl_1_116_965.owl","293.0","1032","1.017126546146527","19","0.2740033321457608","0.2835820895522388","18","19","0","0.3584905660377358","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","965","0.7910447761194029","13","53","15.477611940298507","718","1037","1.5522388059701493","3","104","0.0","0","0","1.2686567164179106","2","85","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","19","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"13a74419-fef5-4ced-afc6-265b308c54f1_onto.rdf_functional.owl_1_4_124.owl","31.0","168","0.9047619047619048","0","1.4925868005749487","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","53","0.7586206896551724","17","22","2.2758620689655173","23","66","0.9655172413793104","1","28","0.0","0","0","0.9655172413793104","1","28","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","6","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0","0","0","0","0","0","0.0","0.0"
"approximated_94f52f1d-6d16-48e0-a1d0-fbaa0316692c_description.owl_functional.owl_1_41_1588.owl","350.0","793","2.3576965669988925","135","2.3964659249600984","0.4318181818181818","1244","95","0","0.26337448559670784","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","551","0","0","586","1.1045454545454545","18","243","6.377272727272727","230","1403","2.1863636363636365","4","481","0.0","0","0","1.6090909090909091","3","354","0","0.0000","0","0.0000","32","0.3368","0","0.0000","0","0.0000","63","0.6632","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","97","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","45","0","0","0","0","0","15","0.15463917525773196","1.0"
"efd20f6c-bf75-4329-ae3d-46719338ee19__v2.0_Lite.rdf_functional.owl_1_250_185.owl","52.0","294","0.7789115646258503","0","1.0785071713194447","0.0","0","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","0","0","0","171","0.5","3","6","6.666666666666667","38","80","0.9166666666666666","1","11","0.0","0","0","0.9166666666666666","1","11","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","15","0.6818","7","0.3182","0","0.0000","0","0.0000","1","0.0455","0","0.0000","0","0.0000","0","0.0000","0","0.0000","4","0","0","0","16","13","0","0.0","1.0"
"approximated_85e17570-bc26-4b1b-8920-279c876cea1c_crimeX.owl_functional.owl_1_35_956.owl","299.0","642","2.022546419098143","111","2.6972963061584023","0.5527638190954773","775","102","0","0.5706521739130435","0.0","0.0","0","0","0","0","0","0","0","0","0.98989898989899","0.9891304347826086","4","0.0032310177705977385","537","0","0","419","0.9246231155778895","24","184","3.100502512562814","105","617","2.120603015075377","4","422","0.0","0","0","1.5527638190954773","2","309","2","0.0182","0","0.0000","3","0.0273","0","0.0000","0","0.0000","105","0.9545","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","136","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","98","0","0","0","0","0","2","0.014705882352941176","1.0"
"approximated_a7834ac8-0f82-47bd-a3f3-fe147d36ff47_family.rdf.owl_functional.owl_1_65_1211.owl","310.0","633","2.218918918918919","83","3.184379451806512","0.5808823529411765","1000","61","0","0.6058394160583942","0.0","0.0","84","51","0","0","3","3","0","0","0.9925925925925926","0.9927007299270073","15","0.0104675505931612","251","0","0","500","1.0073529411764706","65","137","1.6029411764705883","75","218","2.1838235294117645","4","297","0.0","0","0","1.6029411764705883","4","218","1","0.0127","0","0.0000","0","0.0000","0","0.0000","0","0.0000","78","0.9873","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","104","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","85","0","0","0","0","0","49","0.47115384615384615","1.0"
"approximated_18a36f4b-50aa-4c99-b541-572e4848f7a6_test_gcc4.owl_functional.owl_1_597_711.owl","296.0","878","0.953125","5","1.4005156027389993","0.08064516129032258","0","5","0","0.23809523809523808","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","3","0","0","733","0.3387096774193548","7","21","5.967741935483871","163","370","1.1451612903225807","3","71","0.0","0","0","1.064516129032258","2","66","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","5","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","101","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","59","0","0","0","0","0","13","0.12871287128712872","1.0"
"approximated_3ee1d65b-eae7-4045-9cb5-b5938783acf9_gy_clavius.owl_functional.owl_1_5_164.owl","64.0","146","1.5067567567567568","0","2.585812681247234","0.0","79","0","0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","1.0","1.0","0","0.0","77","0","0","82","0.8846153846153846","6","23","3.9615384615384617","18","103","0.9615384615384616","1","25","0.0","0","0","0.9615384615384616","1","25","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","40","1.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0","0.0000","32","0","0","0","0","0","2","0.05","1.0"
